"Rule of three","Classes that have an explicit destructor, copy constructor, or copy assignment operator may behave inconsistently if they do not have all three.","warning","Class defines a destructor, copy constructor, or copy assignment operator, but not all three.","/src/nfc/include/llcp_api.h","195","15","195","34"
"Rule of three","Classes that have an explicit destructor, copy constructor, or copy assignment operator may behave inconsistently if they do not have all three.","warning","Class defines a destructor, copy constructor, or copy assignment operator, but not all three.","/src/nfa/include/nfa_p2p_int.h","154","16","154","40"
"Rule of three","Classes that have an explicit destructor, copy constructor, or copy assignment operator may behave inconsistently if they do not have all three.","warning","Class defines a destructor, copy constructor, or copy assignment operator, but not all three.","/src/nfa/include/nfa_p2p_int.h","147","16","147","42"
"Rule of three","Classes that have an explicit destructor, copy constructor, or copy assignment operator may behave inconsistently if they do not have all three.","warning","Class defines a destructor, copy constructor, or copy assignment operator, but not all three.","/src/nfa/include/nfa_p2p_api.h","151","16","151","27"
"Rule of three","Classes that have an explicit destructor, copy constructor, or copy assignment operator may behave inconsistently if they do not have all three.","warning","Class defines a destructor, copy constructor, or copy assignment operator, but not all three.","/src/nfa/include/nfa_p2p_int.h","230","16","230","26"
"Rule of three","Classes that have an explicit destructor, copy constructor, or copy assignment operator may behave inconsistently if they do not have all three.","warning","Class defines a destructor, copy constructor, or copy assignment operator, but not all three.","/src/nfa/include/nfa_p2p_int.h","215","16","215","30"
"Rule of three","Classes that have an explicit destructor, copy constructor, or copy assignment operator may behave inconsistently if they do not have all three.","warning","Class defines a destructor, copy constructor, or copy assignment operator, but not all three.","/src/nfa/include/nfa_p2p_api.h","143","16","143","33"
"Rule of three","Classes that have an explicit destructor, copy constructor, or copy assignment operator may behave inconsistently if they do not have all three.","warning","Class defines a destructor, copy constructor, or copy assignment operator, but not all three.","/src/nfa/include/nfa_p2p_int.h","141","16","141","41"
"Rule of three","Classes that have an explicit destructor, copy constructor, or copy assignment operator may behave inconsistently if they do not have all three.","warning","Class defines a destructor, copy constructor, or copy assignment operator, but not all three.","/src/nfa/include/nfa_p2p_int.h","134","16","134","42"
"Rule of three","Classes that have an explicit destructor, copy constructor, or copy assignment operator may behave inconsistently if they do not have all three.","warning","Class defines a destructor, copy constructor, or copy assignment operator, but not all three.","/src/nfa/include/nfa_p2p_int.h","199","16","199","31"
"Rule of three","Classes that have an explicit destructor, copy constructor, or copy assignment operator may behave inconsistently if they do not have all three.","warning","Class defines a destructor, copy constructor, or copy assignment operator, but not all three.","/src/nfa/include/nfa_p2p_int.h","127","16","127","37"
"Rule of three","Classes that have an explicit destructor, copy constructor, or copy assignment operator may behave inconsistently if they do not have all three.","warning","Class defines a destructor, copy constructor, or copy assignment operator, but not all three.","/src/nfa/include/nfa_p2p_api.h","136","16","136","31"
"Rule of three","Classes that have an explicit destructor, copy constructor, or copy assignment operator may behave inconsistently if they do not have all three.","warning","Class defines a destructor, copy constructor, or copy assignment operator, but not all three.","/src/nfa/include/nfa_p2p_int.h","119","16","119","35"
"Rule of three","Classes that have an explicit destructor, copy constructor, or copy assignment operator may behave inconsistently if they do not have all three.","warning","Class defines a destructor, copy constructor, or copy assignment operator, but not all three.","/src/nfa/include/nfa_p2p_int.h","109","16","109","35"
"Rule of three","Classes that have an explicit destructor, copy constructor, or copy assignment operator may behave inconsistently if they do not have all three.","warning","Class defines a destructor, copy constructor, or copy assignment operator, but not all three.","/src/nfa/include/nfa_p2p_api.h","123","16","123","28"
